organism;checkin;antibiotic;diameter 6h;diameter 8h;diameter 12h;diameter 18h;phenotypes
Enterobacter cloacae;2014264167;Minocyclin;19.60738231;19.10126435;18.12206572;17.30167516;";TET wild-type"
Enterobacter cloacae;2014264167;Naladixic acid;20.8889044;20.99674285;21.21173231;21.21163705;";QL wild-type"
Enterobacter cloacae;2014264167;Norfloxacin;22.55990036;22.79285564;22.87306333;23.00247414;";QL wild-type"
Enterobacter cloacae;2014264167;Sulfameth./Trimethoprim;25.11465424;24.49687917;24.29;24.71;";SXT wild-type"
Enterobacter cloacae;2014264167;Tetracycline;22.46338252;22.1738744;22.25450687;22.48730094;";TET wild-type"
Enterobacter cloacae;2014264167;Temocillin;19.30327041;19.82737;20.27;20.44;";cAmpC hyper"
Enterobacter cloacae;2014264167;Tigecycline;18.02645729;18.01856994;18.04044542;18.57305699;";TET wild-type"
Enterobacter cloacae;2014264167;Tobramycin;18.45595168;18.65887361;18.68081451;19.09316072;";AG wild-type"
Enterobacter cloacae;2014264167;Piperacillin/Tazobactam;20.76592487;21.41655976;21.61;21.86;";cAmpC hyper"
Enterobacter cloacae;2014264305;Ciprofloxacin;29.415767;30.54169389;30.95548452;31.43777804;";QL wild-type"
Enterobacter cloacae;2014264305;Gentamicin;18.54192746;19.60785304;20.35676244;20.34017043;";AG wild-type"
Enterobacter cloacae;2014264305;Cefpodoxime;21.00631776;22.98513719;23.61;21.69;";BL wild-type"
Enterobacter cloacae;2014264305;Ceftriaxone;27.07918408;28.93685089;23.15;23.55;";BL wild-type"
Enterobacter cloacae;2014264305;Cefuroxime;20.46240843;21.85372982;22.69;20.68;";BL wild-type"
Enterobacter cloacae;2014264305;Cefepime;29.75500944;31.58088636;32.25;32.42;";BL wild-type"
Enterobacter cloacae;2014264305;Kanamycine;19.81639253;20.24783064;20.77571981;20.78416912;";AG wild-type"
Enterobacter cloacae;2014264305;Levofloxacin;27.86013317;28.92100001;29.36326329;29.93520603;";QL wild-type"
Enterobacter cloacae;2014264305;Meropenem;28.83925596;30.1535186;29.87;29.84;";BL wild-type"
Enterobacter cloacae;2014264305;Minocyclin;19.09860045;18.34949902;17.9105758;17.49117125;";TET wild-type"
Enterobacter cloacae;2014264305;Naladixic acid;21.94419891;22.47598924;23.33762989;23.12700711;";QL wild-type"
Enterobacter cloacae;2014264305;Norfloxacin;26.36083278;27.6185279;27.73672787;28.224968;";QL wild-type"
Enterobacter cloacae;2014264305;Sulfameth./Trimethoprim;28.30534443;28.7992288;28.56;28.21;";SXT wild-type"
Enterobacter cloacae;2014264305;Tetracycline;23.41090833;22.69445793;22.14910508;21.61599112;";TET wild-type"
Enterobacter cloacae;2014264305;Temocillin;23.83866002;25.02659496;20.69;20.85;";BL wild-type"
Enterobacter cloacae;2014264305;Tigecycline;18.7898863;18.86821519;18.76386927;18.76133765;";TET wild-type"
Enterobacter cloacae;2014264305;Tobramycin;18.67000863;19.29920611;19.62583455;19.50086093;";AG wild-type"
Enterobacter cloacae;2014264305;Piperacillin/Tazobactam;23.12125664;24.37145569;24.56;24.7;";BL wild-type"
Enterobacter cloacae;2014264440;Ciprofloxacin;28.89317082;30.33001762;31.25462713;33.42703072;";QL wild-type"
Enterobacter cloacae;2014264440;Gentamicin;17.92958724;18.66097798;19.29767587;19.71;";AG wild-type"
Enterobacter cloacae;2014264440;Cefpodoxime;21.95607747;23.19147408;23.75;23.62;";BL wild-type"
Enterobacter cloacae;2014264440;Ceftriaxone;27.39967457;28.71628255;29.61;29.7;";BL wild-type"
Enterobacter cloacae;2014264440;Cefuroxime;20.66298638;21.65;20.01;20.42;";BL wild-type"
Enterobacter cloacae;2014264440;Cefepime;29.21979774;30.99269588;31.73;31.99;";BL wild-type"
Enterobacter cloacae;2014264440;Kanamycine;19.93445514;20.12399197;20.57059707;20.9;";AG wild-type"
Enterobacter cloacae;2014264440;Levofloxacin;27.27256265;28.32891435;29.51345602;30.70230911;";QL wild-type"
Enterobacter cloacae;2014264440;Meropenem;28.97727234;29.46003708;30.06;30.43;";BL wild-type"
Enterobacter cloacae;2014264440;Minocyclin;19.64125952;19.41872074;18.78023287;18.33342628;";TET wild-type"
Enterobacter cloacae;2014264440;Naladixic acid;21.41335335;22.04603291;22.69115152;23.11;";QL wild-type"
Enterobacter cloacae;2014264440;Norfloxacin;26.5038604;27.75302247;28.85496798;29.62977261;";QL wild-type"
Enterobacter cloacae;2014264440;Sulfameth./Trimethoprim;27.00877236;26.82;26.66;26.56;";SXT wild-type"
Enterobacter cloacae;2014264440;Tetracycline;24.4630761;24.27218456;24.04690786;23.63345824;";TET wild-type"
Enterobacter cloacae;2014264440;Temocillin;24.35636458;25.21;26.16;26.29;";BL wild-type"
Enterobacter cloacae;2014264440;Tigecycline;19.30206674;19.71726633;18.75365183;18.66730077;";TET wild-type"
Enterobacter cloacae;2014264440;Tobramycin;18.79387592;19.10337094;19.41195244;19.42;";AG wild-type"
Enterobacter cloacae;2014264440;Piperacillin/Tazobactam;23.00700476;23.75;24.27;24.41;";BL wild-type"
Enterobacter cloacae;2014264984;Ciprofloxacin;28.39968539;29.38615017;29.99849159;30.27757726;";QL wild-type"
Enterobacter cloacae;2014264984;Gentamicin;18.02477914;19.0948071;19.71036117;19.81;";AG wild-type"
Enterobacter cloacae;2014264984;Cefpodoxime;20.58823129;21.11;22.05;22.02;";cAmpC hyper"
Enterobacter cloacae;2014264984;Ceftriaxone;26.0839877;27.22;22.47;22.26;";cAmpC hyper"
Enterobacter cloacae;2014264984;Cefuroxime;18.88863061;19.72;17.3;17.96;";cAmpC hyper"
Enterobacter cloacae;2014264984;Cefepime;28.75372319;30.57;30.93;30.89;";cAmpC hyper"
Enterobacter cloacae;2014264984;Kanamycine;19.49469802;19.84571815;20.15035314;20.27;";AG wild-type"
Enterobacter cloacae;2014264984;Levofloxacin;27.20389064;28.29695336;28.89608308;29.42770081;";QL wild-type"
Enterobacter cloacae;2014264984;Meropenem;28.42196676;29.24;29.16;29.34;";cAmpC hyper"
Enterobacter cloacae;2014264984;Minocyclin;19.71648197;18.75381913;18.11941329;17.60169545;";TET wild-type"
Enterobacter cloacae;2014264984;Naladixic acid;21.53034988;22.15119438;22.16262773;21.83;";QL wild-type"
Enterobacter cloacae;2014264984;Norfloxacin;26.09125292;27.16017215;27.29373832;27.9437493;";QL wild-type"
Enterobacter cloacae;2014264984;Sulfameth./Trimethoprim;26.44411147;26.43;25.85;25.2;";SXT wild-type"
Enterobacter cloacae;2014264984;Tetracycline;23.83223191;23.73585789;22.8046997;22.44790519;";TET wild-type"
Enterobacter cloacae;2014264984;Temocillin;22.6865796;23.55;23.19;22.27;";cAmpC hyper"
Enterobacter cloacae;2014264984;Tigecycline;18.36495139;18.23285687;17.72447605;17.59350348;";TET wild-type"
Enterobacter cloacae;2014264984;Tobramycin;18.44989116;18.97650287;19.30648412;19.74;";AG wild-type"
Enterobacter cloacae;2014264984;Piperacillin/Tazobactam;21.64048563;22.56;22.89;22.89;";cAmpC hyper"
Enterobacter cloacae;2014265241;Ciprofloxacin;13.25519901;12.89160997;13.04912414;13.20584368;";QL high level resistance"
Enterobacter cloacae;2014265241;Gentamicin;18.87938437;19.66897073;20.6581218;20.625;";AG wild-type"
Enterobacter cloacae;2014265241;Cefpodoxime;7.099522186;6.455;6.455;6.455;";cAmpC hyper"
Enterobacter cloacae;2014265241;Ceftriaxone;18.12194805;17.68899903;18.56;16.94;";cAmpC hyper"
Enterobacter cloacae;2014265241;Cefuroxime;11.89553375;7.94;6.455;6.455;";cAmpC hyper"
Enterobacter cloacae;2014265241;Cefepime;26.19444552;27.25296102;28.89;29.115;";cAmpC hyper"
Enterobacter cloacae;2014265241;Kanamycine;19.87348591;20.18306707;20.87779298;21.045;";AG wild-type"
Enterobacter cloacae;2014265241;Levofloxacin;13.4817361;12.78283283;12.89231947;12.78184362;";QL high level resistance"
Enterobacter cloacae;2014265241;Meropenem;25.43484616;26.43329144;26.42;26.55;";cAmpC hyper"
Enterobacter cloacae;2014265241;Minocyclin;18.02839091;17.60332811;17.75988934;16.02330957;";TET wild-type"
Enterobacter cloacae;2014265241;Naladixic acid;6.4;6.4;6.4;6.4;";QL high level resistance"
Enterobacter cloacae;2014265241;Norfloxacin;10.56372579;10.40509126;10.67925213;10.88137527;";QL high level resistance"
Enterobacter cloacae;2014265241;Sulfameth./Trimethoprim;14.27119811;12.955;12.52;12.47;";SXT multiple mechanisms"
Enterobacter cloacae;2014265241;Tetracycline;21.09574621;21.20855707;21.18535014;21.25751061;";TET wild-type"
Enterobacter cloacae;2014265241;Temocillin;21.35726932;22.35250561;21.355;18.715;";cAmpC hyper"
Enterobacter cloacae;2014265241;Tigecycline;17.07658509;17.22826162;17.39680525;17.49163831;";TET wild-type"
Enterobacter cloacae;2014265241;Tobramycin;18.50703343;18.93120026;19.49546059;19.79;";AG wild-type"
Enterobacter cloacae;2014265241;Piperacillin/Tazobactam;19.28529087;19.62188437;18.55;18.69;";cAmpC hyper"
Enterobacter cloacae;2014265446;Ciprofloxacin;28.45963181;29.36289307;29.89610322;30.13552067;";QL wild-type"
Enterobacter cloacae;2014265446;Gentamicin;18.88453468;19.31678641;19.71559688;19.91701045;";AG wild-type"
Enterobacter cloacae;2014265446;Cefpodoxime;22.6954434;23.42962968;22.66440325;21.24;";cAmpC hyper"
Enterobacter cloacae;2014265446;Ceftriaxone;26.71980945;27.83131525;27.85386179;27.05;";cAmpC hyper"
Enterobacter cloacae;2014265446;Cefuroxime;20.78114267;22.16;8.75;6.51;";cAmpC hyper"
Enterobacter cloacae;2014265446;Cefepime;29.47522381;30.8603596;31.05315282;31.19;";cAmpC hyper"
Enterobacter cloacae;2014265446;Kanamycine;20.03565781;20.45294081;20.58930262;20.68712985;";AG wild-type"
Enterobacter cloacae;2014265446;Levofloxacin;26.07398752;27.07060542;27.67549699;27.83395548;";QL wild-type"
Enterobacter cloacae;2014265446;Meropenem;27.56884299;28.40486787;28.81600292;28.99;";cAmpC hyper"
Enterobacter cloacae;2014265446;Minocyclin;19.51963426;18.22403114;17.28289519;16.33435609;";TET wild-type"
Enterobacter cloacae;2014265446;Naladixic acid;20.55091239;21.20898862;22.03030938;21.63290593;";QL wild-type"
Enterobacter cloacae;2014265446;Norfloxacin;25.33314569;26.19189833;26.72311294;27.09527485;";QL wild-type"
Enterobacter cloacae;2014265446;Sulfameth./Trimethoprim;26.78042972;27.02;27.32;27.45;";SXT wild-type"
Enterobacter cloacae;2014265446;Tetracycline;23.62234152;23.74801051;23.22569598;22.99877854;";TET wild-type"
Enterobacter cloacae;2014265446;Temocillin;22.34282281;23.74;23.86;23.94;";cAmpC hyper"
Enterobacter cloacae;2014265446;Tigecycline;18.34525648;18.44317904;18.32889261;18.43408939;";TET wild-type"
Enterobacter cloacae;2014265446;Tobramycin;18.37797076;18.75333353;18.98196134;19.00044388;";AG wild-type"
Enterobacter cloacae;2014265446;Piperacillin/Tazobactam;22.82438728;24.17;24.35;24.58;";cAmpC hyper"
Enterobacter cloacae;2014265830;Ciprofloxacin;27.59561351;27.85058439;28.24226357;28.71005332;";QL low level resistance"
Enterobacter cloacae;2014265830;Gentamicin;18.67861805;19.11;19.73;19.95;";AG wild-type"
Enterobacter cloacae;2014265830;Cefpodoxime;20.69364216;21.8303507;22.6;22.9;";cAmpC hyper"
Enterobacter cloacae;2014265830;Ceftriaxone;25.87198201;26.91217412;27.78;30.16;";cAmpC hyper"
Enterobacter cloacae;2014265830;Cefuroxime;18.68154432;19.71;14.93;13.36;";cAmpC hyper"
Enterobacter cloacae;2014265830;Cefepime;28.42816654;29.19066953;30.22;30.22;";cAmpC hyper"
Enterobacter cloacae;2014265830;Kanamycine;19.83682356;20.36;20.67;20.69;";AG wild-type"
Enterobacter cloacae;2014265830;Levofloxacin;26.06757093;26.34331158;26.54459473;27.08975457;";QL low level resistance"
Enterobacter cloacae;2014265830;Meropenem;27.56300522;28.09093668;28.66;28.91;";cAmpC hyper"
Enterobacter cloacae;2014265830;Minocyclin;16.3255023;16.32419836;15.91422355;16.0190287;";TET wild-type"
Enterobacter cloacae;2014265830;Naladixic acid;16.42429007;12.83;6.41;6.4;";QL low level resistance"
Enterobacter cloacae;2014265830;Norfloxacin;24.60360754;24.98945704;25.32637488;25.84976503;";QL low level resistance"
Enterobacter cloacae;2014265830;Sulfameth./Trimethoprim;25.09319358;25.1;24.25;23.93;";SXT wild-type"
Enterobacter cloacae;2014265830;Tetracycline;21.72815269;21.31360142;21.20412704;21.11195046;";TET wild-type"
Enterobacter cloacae;2014265830;Temocillin;22.36016287;23;23.87;24.15;";cAmpC hyper"
Enterobacter cloacae;2014265830;Tigecycline;18.00799327;17.9206063;17.93487084;18.02858634;";TET wild-type"
Enterobacter cloacae;2014265830;Tobramycin;18.22176825;18.58;18.88;19.39;";AG wild-type"
Enterobacter cloacae;2014265830;Piperacillin/Tazobactam;22.15869852;22.8;23.31;23.61;";cAmpC hyper"
Enterobacter cloacae;2014265977;Ciprofloxacin;28.00296025;28.58334621;29.02962632;29.33369004;";QL wild-type"
Enterobacter cloacae;2014265977;Gentamicin;18.78190653;19.41683891;20.15;20.14;";AG wild-type"
Enterobacter cloacae;2014265977;Cefpodoxime;19.41030132;20.24437472;20.57;20.03;";cAmpC hyper"
Enterobacter cloacae;2014265977;Ceftriaxone;24.17025236;25.45703336;24.44;23.01;";cAmpC hyper"
Enterobacter cloacae;2014265977;Cefuroxime;17.91;18.92;19.5;17.94;";cAmpC hyper"
Enterobacter cloacae;2014265977;Cefepime;27.91906078;29.19887121;29.88;30.18;";cAmpC hyper"
Enterobacter cloacae;2014265977;Kanamycine;19.48838345;19.71048997;19.95;20.14;";AG wild-type"
Enterobacter cloacae;2014265977;Levofloxacin;26.46507744;27.15805751;27.69343675;28.33690364;";QL wild-type"
Enterobacter cloacae;2014265977;Meropenem;28.46545125;29.29715659;29.6;29.68;";cAmpC hyper"
Enterobacter cloacae;2014265977;Minocyclin;18.89489641;17.61018864;17.00137;16.44625904;";TET wild-type"
Enterobacter cloacae;2014265977;Naladixic acid;20.77874129;22.28562315;18.42;19.59;";QL wild-type"
Enterobacter cloacae;2014265977;Norfloxacin;25.55139925;26.06344089;26.27462567;26.61695704;";QL wild-type"
Enterobacter cloacae;2014265977;Sulfameth./Trimethoprim;26.36;27.56;26.8;26.59;";SXT wild-type"
Enterobacter cloacae;2014265977;Tetracycline;21.63643063;21.11807102;20.75407248;20.25208976;";TET wild-type"
Enterobacter cloacae;2014265977;Temocillin;21.63;22.91;23.52;23.74;";cAmpC hyper"
Enterobacter cloacae;2014265977;Tigecycline;17.50857047;17.91472786;17.80933156;17.91867306;";TET wild-type"
Enterobacter cloacae;2014265977;Tobramycin;18.15386812;18.56677038;18.77;18.77;";AG wild-type"
Enterobacter cloacae;2014265977;Piperacillin/Tazobactam;21.01;21.84;22.26;22.48;";cAmpC hyper"
Enterobacter cloacae;2014266021;Ciprofloxacin;29.38314034;30.7959604;31.13915166;33.94497997;";QL wild-type"
Enterobacter cloacae;2014266021;Gentamicin;19.92305481;20.15869112;21.82506059;22.16;";AG wild-type"
Enterobacter cloacae;2014266021;Cefpodoxime;19.81177619;20.04;20.77;21.41;";BL wild-type"
Enterobacter cloacae;2014266021;Ceftriaxone;26.08971464;26.57;28.22;28.65;";BL wild-type"
Enterobacter cloacae;2014266021;Cefuroxime;17.08129876;17.5964608;18.67221338;19.39;";BL wild-type"
Enterobacter cloacae;2014266021;Cefepime;28.77245533;29.25;30.02;30.43;";BL wild-type"
Enterobacter cloacae;2014266021;Kanamycine;21.21498301;21.51996648;21.81638249;22.15;";AG wild-type"
Enterobacter cloacae;2014266021;Levofloxacin;27.22291804;28.56248358;28.76207137;29.82545769;";QL wild-type"
Enterobacter cloacae;2014266021;Meropenem;30.06415306;31.76;33.52;34.07;";BL wild-type"
Enterobacter cloacae;2014266021;Minocyclin;17.43155378;16.85923838;16.65392055;15.48305596;";TET wild-type"
Enterobacter cloacae;2014266021;Naladixic acid;21.92805221;22.68015244;23.29383458;24.16;";QL wild-type"
Enterobacter cloacae;2014266021;Norfloxacin;25.54271356;26.85966703;27.00973837;26.35063865;";QL wild-type"
Enterobacter cloacae;2014266021;Sulfameth./Trimethoprim;27.03022855;25.23384014;24.69877675;24.76;";SXT wild-type"
Enterobacter cloacae;2014266021;Tetracycline;21.18323519;21.5495206;21.08593236;21.21049873;";TET wild-type"
Enterobacter cloacae;2014266021;Temocillin;22.05985964;22.66858367;23.5274828;24.28;";BL wild-type"
Enterobacter cloacae;2014266021;Tigecycline;17.17132655;17.50389574;17.37806303;17.70366157;";TET wild-type"
Enterobacter cloacae;2014266021;Tobramycin;19.49366528;19.51937119;19.93513501;20.34;";AG wild-type"
Enterobacter cloacae;2014266021;Piperacillin/Tazobactam;21.93092959;22.67462603;23.61682558;24.28;";BL wild-type"
Enterobacter cloacae;2014266069;Ciprofloxacin;27.95103844;28.51967283;31.01244032;31.75324368;";QL wild-type"
Enterobacter cloacae;2014266069;Gentamicin;18.57562834;19.3013012;20.01431318;20.15;";AG wild-type"
Enterobacter cloacae;2014266069;Cefpodoxime;21.52364632;22.49108506;22.66;22.78;";BL wild-type"
Enterobacter cloacae;2014266069;Ceftriaxone;26.46528617;27.52779428;28.14;28.19;";BL wild-type"
Enterobacter cloacae;2014266069;Cefuroxime;19.83741499;20.99540078;21.43244235;21.41;";BL wild-type"
Enterobacter cloacae;2014266069;Cefepime;29.00807005;30.33138614;30.74;30.73;";BL wild-type"
Enterobacter cloacae;2014266069;Kanamycine;19.40947465;19.70371409;20.04603194;20.23;";AG wild-type"
Enterobacter cloacae;2014266069;Levofloxacin;26.3185285;27.00662286;28.78878807;29.46352793;";QL wild-type"
Enterobacter cloacae;2014266069;Meropenem;28.49643758;29.03258983;29.03;29.18;";BL wild-type"
Enterobacter cloacae;2014266069;Minocyclin;17.60340723;17.30148855;16.54065493;16.64206686;";TET wild-type"
Enterobacter cloacae;2014266069;Naladixic acid;20.67630302;21.10102841;21.61687442;20.9;";QL wild-type"
Enterobacter cloacae;2014266069;Norfloxacin;25.2019852;25.84429933;26.52067534;28.98080079;";QL wild-type"
Enterobacter cloacae;2014266069;Sulfameth./Trimethoprim;25.76778858;26.36079857;26.35957877;26.38;";SXT wild-type"
Enterobacter cloacae;2014266069;Tetracycline;23.29849497;22.70518243;22.34831477;22.03555136;";TET wild-type"
Enterobacter cloacae;2014266069;Temocillin;23.61221349;24.58346903;24.80042355;24.89;";BL wild-type"
Enterobacter cloacae;2014266069;Tigecycline;17.1653572;17.38717727;17.17606831;17.38687916;";TET wild-type"
Enterobacter cloacae;2014266069;Tobramycin;17.70209814;18.32976951;18.64832892;18.66;";AG wild-type"
Enterobacter cloacae;2014266069;Piperacillin/Tazobactam;22.24663558;23.3144401;23.54810338;23.4;";BL wild-type"
Enterobacter cloacae;2014266098;Ciprofloxacin;28.22366851;28.74771069;29.23410299;29.49945509;";QL wild-type"
Enterobacter cloacae;2014266098;Gentamicin;18.45977001;18.8597888;19.18019166;19.59;";AG wild-type"
Enterobacter cloacae;2014266098;Cefpodoxime;19.73230179;20.15;17.32;14.45;";cAmpC hyper"
Enterobacter cloacae;2014266098;Ceftriaxone;25.65083247;26.51;22.86;15.34;";cAmpC hyper"
Enterobacter cloacae;2014266098;Cefuroxime;18.46598946;19.19495966;19.63;19.73;";cAmpC hyper"
Enterobacter cloacae;2014266098;Cefepime;28.16879034;28.76;29.44;29.57;";cAmpC hyper"
Enterobacter cloacae;2014266098;Kanamycine;19.3989417;19.83768254;20.05593878;20.05;";AG wild-type"
Enterobacter cloacae;2014266098;Levofloxacin;26.63386222;27.20522027;27.67919772;28.03410014;";QL wild-type"
Enterobacter cloacae;2014266098;Meropenem;27.0274982;27.29;27.73;28.51;";cAmpC hyper"
Enterobacter cloacae;2014266098;Minocyclin;20.27411231;18.55153324;17.81959885;17.27623174;";TET wild-type"
Enterobacter cloacae;2014266098;Naladixic acid;21.3240424;21.92454188;22.47968752;21.94;";QL wild-type"
Enterobacter cloacae;2014266098;Norfloxacin;25.52728462;25.95998516;26.08328668;26.44931018;";QL wild-type"
Enterobacter cloacae;2014266098;Sulfameth./Trimethoprim;25.32105595;25.41357584;25.77;25.43;";SXT wild-type"
Enterobacter cloacae;2014266098;Tetracycline;23.85456164;22.58196088;22.58925099;22.36695309;";TET wild-type"
Enterobacter cloacae;2014266098;Temocillin;22.47250664;23.0153679;21.01;20.82;";cAmpC hyper"
Enterobacter cloacae;2014266098;Tigecycline;18.88013157;18.46033803;18.46740829;18.4424052;";TET wild-type"
Enterobacter cloacae;2014266098;Tobramycin;18.45859145;18.88291762;19.28928342;19.19;";AG wild-type"
Enterobacter cloacae;2014266098;Piperacillin/Tazobactam;21.6249747;21.82205013;17.85;17.62;";cAmpC hyper"
Enterobacter cloacae;2014266456;Ciprofloxacin;23.55501;24.28091828;24.71;24.78;";QL low level resistance"
Enterobacter cloacae;2014266456;Gentamicin;15.92330277;16.66637416;16.77584188;16.77;";AG multiple mechanisms"
Enterobacter cloacae;2014266456;Cefpodoxime;9.98;8.26;7.22;6.41;";cAmpC hyper"
Enterobacter cloacae;2014266456;Ceftriaxone;17.29;16.64;16.46;16.54;";cAmpC hyper"
Enterobacter cloacae;2014266456;Cefuroxime;6.4;6.4;6.4;6.4;";cAmpC hyper"
Enterobacter cloacae;2014266456;Cefepime;22.8;23.62;23.95;24.29;";cAmpC hyper"
Enterobacter cloacae;2014266456;Kanamycine;17.29374656;17.81235834;17.81497351;17.62;";AG multiple mechanisms"
Enterobacter cloacae;2014266456;Levofloxacin;21.83265226;22.91831489;23.11;23.3;";QL low level resistance"
Enterobacter cloacae;2014266456;Meropenem;27.86;28.62;28.8;28.9;";cAmpC hyper"
Enterobacter cloacae;2014266456;Minocyclin;18.11606672;18.128528;13.63;13.81;";tetB / tetM"
Enterobacter cloacae;2014266456;Naladixic acid;17.06242536;17.4912989;16.24859218;11.48;";QL low level resistance"
Enterobacter cloacae;2014266456;Norfloxacin;21.71973939;22.38867785;22.66;22.81;";QL low level resistance"
Enterobacter cloacae;2014266456;Sulfameth./Trimethoprim;6.4;6.4;6.4;6.4;";SXT multiple mechanisms"
Enterobacter cloacae;2014266456;Tetracycline;12.52952446;11.90150286;10.4;9.34;";tetB / tetM"
Enterobacter cloacae;2014266456;Temocillin;23.30462376;24.37;24.68;24.99;";cAmpC hyper"
Enterobacter cloacae;2014266456;Tigecycline;18.55739932;19.52849751;19.6;19.63;";TET wild-type"
Enterobacter cloacae;2014266456;Tobramycin;15.68664852;16.01868871;15.90972027;15.92;";AG multiple mechanisms"
Enterobacter cloacae;2014266456;Piperacillin/Tazobactam;20.89502149;22.04;22.49;22.89;";cAmpC hyper"
Enterobacter cloacae;2014266677;Ciprofloxacin;29.51079109;30.29680885;30.7098405;34.42236896;";QL wild-type"
Enterobacter cloacae;2014266677;Gentamicin;19.29056667;20.34460378;20.677158;21.09821003;";AG wild-type"
Enterobacter cloacae;2014266677;Cefpodoxime;21.39551553;22.76352772;23.01384808;22.98634497;";BL wild-type"
Enterobacter cloacae;2014266677;Ceftriaxone;27.41729775;28.92154317;29.11368515;27.04318892;";BL wild-type"
Enterobacter cloacae;2014266677;Cefuroxime;19.84294814;21.230803;21.53572021;19.36205589;";BL wild-type"
Enterobacter cloacae;2014266677;Cefepime;29.69546591;31.15196533;31.78169978;31.57826095;";BL wild-type"
Enterobacter cloacae;2014266677;Kanamycine;20.26774415;20.58584456;20.70204356;20.79181644;";AG wild-type"
Enterobacter cloacae;2014266677;Levofloxacin;27.70284233;28.56768888;28.98204336;32.35134084;";QL wild-type"
Enterobacter cloacae;2014266677;Meropenem;28.32625276;29.92904197;29.77665886;30.01012423;";BL wild-type"
Enterobacter cloacae;2014266677;Minocyclin;20.12336006;19.30981611;18.573146;18.46444812;";TET wild-type"
Enterobacter cloacae;2014266677;Naladixic acid;22.25366911;23.30843503;23.52719076;23.4046101;";QL wild-type"
Enterobacter cloacae;2014266677;Norfloxacin;26.91716557;27.46144031;27.68440864;31.79266399;";QL wild-type"
Enterobacter cloacae;2014266677;Sulfameth./Trimethoprim;27.39892177;27.94204151;27.73073719;27.6851336;";SXT wild-type"
Enterobacter cloacae;2014266677;Tetracycline;22.97706259;22.69550207;22.27627183;22.15390037;";TET wild-type"
Enterobacter cloacae;2014266677;Temocillin;23.71844628;24.88650585;25.34031993;23.59776076;";BL wild-type"
Enterobacter cloacae;2014266677;Tigecycline;18.23562027;18.33953582;18.25838684;18.34135471;";TET wild-type"
Enterobacter cloacae;2014266677;Tobramycin;18.89020789;19.289134;19.48743079;19.49957951;";AG wild-type"
Enterobacter cloacae;2014266677;Piperacillin/Tazobactam;22.76294928;23.42382318;24.29296601;24.36078475;";BL wild-type"
Enterobacter cloacae;2014267040;Ciprofloxacin;29.29267266;29.73740619;31.09937743;32.6937103;";QL wild-type"
Enterobacter cloacae;2014267040;Gentamicin;18.34766947;18.88732969;19.6132782;19.52;";AG wild-type"
Enterobacter cloacae;2014267040;Cefpodoxime;22.98042235;23.75;24.05;24.36;";BL wild-type"
Enterobacter cloacae;2014267040;Ceftriaxone;27.64266438;28.86;29.58;29.88;";BL wild-type"
Enterobacter cloacae;2014267040;Cefuroxime;20.66061272;21.32;22.28;22.57;";BL wild-type"
Enterobacter cloacae;2014267040;Cefepime;30.21306209;31.01;31.88;32.13;";BL wild-type"
Enterobacter cloacae;2014267040;Kanamycine;19.19782755;19.53526213;19.83797753;19.91;";AG wild-type"
Enterobacter cloacae;2014267040;Levofloxacin;27.41887027;28.14724858;28.93461227;29.75567441;";QL wild-type"
Enterobacter cloacae;2014267040;Meropenem;28.96142512;29.16;29.42;29.77;";BL wild-type"
Enterobacter cloacae;2014267040;Minocyclin;20.66277292;19.52974847;18.55189622;18.34318279;";TET wild-type"
Enterobacter cloacae;2014267040;Naladixic acid;21.92484879;22.59509444;23.11426168;23.12;";QL wild-type"
Enterobacter cloacae;2014267040;Norfloxacin;26.70228024;27.31329677;28.32540701;30.18418436;";QL wild-type"
Enterobacter cloacae;2014267040;Sulfameth./Trimethoprim;26.93977487;26.75;25.77;25.23;";SXT wild-type"
Enterobacter cloacae;2014267040;Tetracycline;24.39557589;23.64200192;22.98584764;22.88823667;";TET wild-type"
Enterobacter cloacae;2014267040;Temocillin;24.0463584;24.89;25.53;25.54;";BL wild-type"
Enterobacter cloacae;2014267040;Tigecycline;18.44224844;19.20927259;19.2991867;19.40332637;";TET wild-type"
Enterobacter cloacae;2014267040;Tobramycin;17.90857827;18.1298277;18.4491907;18.57;";AG wild-type"
Enterobacter cloacae;2014267040;Piperacillin/Tazobactam;23.09149424;23.71;24.37;24.59;";BL wild-type"
Enterobacter cloacae;2014267327;Ciprofloxacin;23.76003764;24.48405976;25.23507794;25.84889752;";QL low level resistance"
Enterobacter cloacae;2014267327;Gentamicin;19.06374559;19.83870989;20.47;20.67;";AG wild-type"
Enterobacter cloacae;2014267327;Cefpodoxime;13.37324752;14.32253726;14.52;14.23;";cAmpC hyper"
Enterobacter cloacae;2014267327;Ceftriaxone;21.39391363;21.79063112;22.89;22.35;";cAmpC hyper"
Enterobacter cloacae;2014267327;Cefuroxime;10.83249141;8.122967261;8.92;7.03;";cAmpC hyper"
Enterobacter cloacae;2014267327;Cefepime;24.3765374;25.65717836;26.28;26.09;";cAmpC hyper"
Enterobacter cloacae;2014267327;Kanamycine;19.90962324;20.36747194;20.68;20.66;";AG wild-type"
Enterobacter cloacae;2014267327;Levofloxacin;21.7318085;22.58705448;23.00963668;23.41012957;";QL low level resistance"
Enterobacter cloacae;2014267327;Meropenem;28.05290316;28.894329;29.3;29.43;";cAmpC hyper"
