organism;checkin;antibiotic;diameter 6h;diameter 8h;diameter 12h;diameter 18h;phenotypes
Escherichia coli;2015250700;Cefpodoxime;21.74444699;22.9766315;23.72746808;23.95251485;";Beta-lactamase wild-type"
Escherichia coli;2015250700;Ceftriaxone;25.74495364;27.70555904;29.59796634;30.27307303;";Beta-lactamase wild-type"
Escherichia coli;2015250700;Cefuroxime;20.13965051;21.61138617;22.36;22.47;";Beta-lactamase wild-type"
Escherichia coli;2015250700;Cefepime;28.06509374;30.39777243;31.84660079;32.26476186;";Beta-lactamase wild-type"
Escherichia coli;2015250700;Cefoxitin;20.05678892;21.72706983;22.48307255;22.87276427;";Beta-lactamase wild-type"
Escherichia coli;2015250700;Levofloxacin;26.96219272;29.08646207;30.41033015;30.86442673;";Quinolone wild-type"
Escherichia coli;2015250700;Meropenem;29.28064446;30.53439501;31.07520142;31.3129653;";Beta-lactamase wild-type"
Escherichia coli;2015250700;Minocyclin;23;23;23;24;";Tetracycline wild-type"
Escherichia coli;2015250700;Naladixic acid;23.11283259;24.15925798;25.85850344;26.38485365;";Quinolone wild-type"
Escherichia coli;2015250700;Norfloxacin;25.54297373;28.05954698;30.06455909;30.69069167;";Quinolone wild-type"
Escherichia coli;2015250700;Sulfameth./Trimethoprim;26.61326257;26.97045424;27.33;27.34;";Sulfameth./Trimethoprim wild-type"
Escherichia coli;2015250700;Tetracycline;24;23;23;23;";Tetracycline wild-type"
Escherichia coli;2015250700;Tobramycin;20.6671874;20.47948331;20.54569382;20.56551014;";Aminoglycoside wild-type"
Escherichia coli;2015250700;Piperacillin/Tazobactam;22.7860706;24.35202707;25.33;25.54;";Beta-lactamase wild-type"
Escherichia coli;2015250733;Amoxicillin clavulanate;18.56;18.86;19.28;19.51;";ESBL"
Escherichia coli;2015250733;Ampicillin;6.4;6.4;6.4;6.4;";ESBL"
Escherichia coli;2015250733;Ciprofloxacin;6.5112;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015250733;Gentamicin;18.23874131;19.19263659;20.26088742;20.80179923;";Aminoglycoside wild-type"
Escherichia coli;2015250733;Cefpodoxime;6.4;6.4;6.4;6.4;";ESBL"
Escherichia coli;2015250733;Ceftriaxone;11.67;11.24;6.66;6.51;";ESBL"
Escherichia coli;2015250733;Cefuroxime;6.4;6.4;6.4;6.4;";ESBL"
Escherichia coli;2015250733;Cefepime;17.41;16.95;16.75;16.67;";ESBL"
Escherichia coli;2015250733;Cefoxitin;19.81;21.22;22.48;23.08;";ESBL"
Escherichia coli;2015250733;Levofloxacin;10.08894883;9.659997979;8.715572838;7.169921171;";Quinolone high level resistance"
Escherichia coli;2015250733;Meropenem;28.02;28.61;29.12;29.55;";ESBL"
Escherichia coli;2015250733;Minocyclin;22;22;21;19;";Tetracycline wild-type"
Escherichia coli;2015250733;Naladixic acid;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015250733;Norfloxacin;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015250733;Sulfameth./Trimethoprim;6.4;6.4;6.4;6.4;";Sulfameth./Trimethoprim non-wild-type"
Escherichia coli;2015250733;Tetracycline;8.831500421;7.446484916;6.4;6.4;";Efflux NOT tetB"
Escherichia coli;2015250733;Tobramycin;17.3886139;17.82173147;18.46951528;18.67451155;";Aminoglycoside wild-type"
Escherichia coli;2015250733;Piperacillin/Tazobactam;21.73357756;22.26249179;22.483022;22.55999416;";ESBL"
Escherichia coli;2015250755;Amoxicillin clavulanate;19.28445768;20.36415807;20.97598914;21.09342512;";other Beta-lactamases*"
Escherichia coli;2015250755;Ampicillin;6.5112;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2015250755;Ciprofloxacin;27.93927761;31.52525165;32.60118138;33.23119044;";Quinolone low level resistance"
Escherichia coli;2015250755;Gentamicin;19.40391784;19.19880847;19.1;19.28;";Aminoglycoside wild-type"
Escherichia coli;2015250755;Cefpodoxime;25.96423572;28.19356282;28.78749353;28.76314177;";other Beta-lactamases*"
Escherichia coli;2015250755;Ceftriaxone;28.57253316;32.3677361;34.06585706;35.58992349;";other Beta-lactamases*"
Escherichia coli;2015250755;Cefuroxime;25.75858015;28.67297561;29.34;29.58;";other Beta-lactamases*"
Escherichia coli;2015250755;Cefepime;30.5276309;34.4579004;35.09750889;35.25373328;";other Beta-lactamases*"
Escherichia coli;2015250755;Cefoxitin;25.10036484;28.44599628;30.48338931;31.10682073;";other Beta-lactamases*"
Escherichia coli;2015250755;Levofloxacin;24.70740093;28.58373269;29.55512756;30.14424997;";Quinolone low level resistance"
Escherichia coli;2015250755;Meropenem;27.88297215;33.20904959;34.25437176;34.42365903;";other Beta-lactamases*"
Escherichia coli;2015250755;Minocyclin;23;27;28;28;";Tetracycline wild-type"
Escherichia coli;2015250755;Naladixic acid;16.03486113;19.49795763;13.93;12.91;";Quinolone low level resistance"
Escherichia coli;2015250755;Norfloxacin;25.72388732;28.38364447;29.73083618;30.23981351;";Quinolone low level resistance"
Escherichia coli;2015250755;Sulfameth./Trimethoprim;32.33078798;33.16414257;33.11;32.85;";Sulfameth./Trimethoprim wild-type"
Escherichia coli;2015250755;Tetracycline;24;28;28;28;";Tetracycline wild-type"
Escherichia coli;2015250755;Tobramycin;16.85440523;18.77353557;18.45;18.54;";Aminoglycoside wild-type"
Escherichia coli;2015250755;Piperacillin/Tazobactam;24.25673436;25.199839;25.32;25.43;";other Beta-lactamases*"
Escherichia coli;2015250771;Amoxicillin clavulanate;19.83261773;20.36;20.76;20.89;";ESBL"
Escherichia coli;2015250771;Ampicillin;6.4;6.4;6.4;6.4;";ESBL"
Escherichia coli;2015250771;Ciprofloxacin;8.702465053;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015250771;Gentamicin;19.73772519;20.78312731;21.74827923;22.56341123;";Aminoglycoside wild-type"
Escherichia coli;2015250771;Cefpodoxime;6.4;6.4;6.4;6.4;";ESBL"
Escherichia coli;2015250771;Ceftriaxone;12.63151132;12;10.92;10.52;";ESBL"
Escherichia coli;2015250771;Cefuroxime;6.4;6.4;6.4;6.4;";ESBL"
Escherichia coli;2015250771;Cefepime;19.63520814;19.2;18.87;18.86;";ESBL"
Escherichia coli;2015250771;Cefoxitin;20.24664208;21.96;23.13;23.72;";ESBL"
Escherichia coli;2015250771;Levofloxacin;11.13979877;10.09196756;8.811705034;6.4;";Quinolone high level resistance"
Escherichia coli;2015250771;Meropenem;29.44365087;30.47;31.08;31.03;";ESBL"
Escherichia coli;2015250771;Minocyclin;22;22;21;20;";Tetracycline wild-type"
Escherichia coli;2015250771;Naladixic acid;6.5112;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015250771;Norfloxacin;6.5112;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015250771;Sulfameth./Trimethoprim;8.709127618;6.4;6.4;6.4;";Sulfameth./Trimethoprim non-wild-type"
Escherichia coli;2015250771;Tetracycline;10.19416363;9.019625889;6.4;6.4;";Efflux NOT tetB"
Escherichia coli;2015250771;Tobramycin;19.81135798;20.12504093;20.69221756;21.41377786;";Aminoglycoside wild-type"
Escherichia coli;2015250771;Piperacillin/Tazobactam;22.68698338;23.54000207;23.86;23.84;";ESBL"
Escherichia coli;2015250816;Amoxicillin clavulanate;19.91889288;20.23658998;19.84697148;20.65147335;";other Beta-lactamases*"
Escherichia coli;2015250816;Ampicillin;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2015250816;Ciprofloxacin;24.39930373;25.42991694;25.74518018;25.87764782;";Quinolone low level resistance"
Escherichia coli;2015250816;Gentamicin;9.560641814;8.806823249;6.4;6.4;";AAC(2')/AAC(3')-II/-IV"
Escherichia coli;2015250816;Cefpodoxime;26.66140273;27.07578698;27.33263402;27.40538775;";other Beta-lactamases*"
Escherichia coli;2015250816;Ceftriaxone;30.68700727;31.41995141;31.9168815;32.25928915;";other Beta-lactamases*"
Escherichia coli;2015250816;Cefuroxime;24.8004941;25.44885697;20.6;22.58;";other Beta-lactamases*"
Escherichia coli;2015250816;Cefepime;30.40282855;31.24434816;31.69135319;31.7750034;";other Beta-lactamases*"
Escherichia coli;2015250816;Cefoxitin;25.24335604;25.72681747;26.30783781;26.81210642;";other Beta-lactamases*"
Escherichia coli;2015250816;Levofloxacin;23.09693421;23.84192872;24.56508461;25.02086804;";Quinolone low level resistance"
Escherichia coli;2015250816;Meropenem;28.29435118;29.15965039;30.14916546;31.07860235;";other Beta-lactamases*"
Escherichia coli;2015250816;Minocyclin;24;24;23;22;";Tetracycline wild-type"
Escherichia coli;2015250816;Naladixic acid;6.4;6.4;6.4;6.4;";Quinolone low level resistance"
Escherichia coli;2015250816;Norfloxacin;22.38340485;23.19225047;23.72283763;24.14093342;";Quinolone low level resistance"
Escherichia coli;2015250816;Sulfameth./Trimethoprim;15.23460717;6.4;6.4;6.4;";Sulfameth./Trimethoprim non-wild-type"
Escherichia coli;2015250816;Tetracycline;25;25;24;24;";Tetracycline wild-type"
Escherichia coli;2015250816;Tobramycin;15.16468514;15.00548426;14.75379076;13.52;";AAC(2')/AAC(3')-II/-IV"
Escherichia coli;2015250816;Piperacillin/Tazobactam;23.21737527;23.66022084;23.86;23.97;";other Beta-lactamases*"
Escherichia coli;2015250886;Amoxicillin clavulanate;16.02;16.32;16;14.37;";other Beta-lactamases*"
Escherichia coli;2015250886;Ampicillin;6.5112;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2015250886;Ciprofloxacin;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015250886;Gentamicin;9.565374214;8.834084626;6.4;6.4;";Aminoglycoside multiple mechanisms"
Escherichia coli;2015250886;Cefpodoxime;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2015250886;Ceftriaxone;11.04;10.4;9.44;9.12;";other Beta-lactamases*"
Escherichia coli;2015250886;Cefuroxime;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2015250886;Cefepime;17.17;16.75;16.34;16.24;";other Beta-lactamases*"
Escherichia coli;2015250886;Cefoxitin;20.68;22.91;23.65;23.86;";other Beta-lactamases*"
Escherichia coli;2015250886;Levofloxacin;9.772296989;8.911648042;8.703139037;6.4;";Quinolone high level resistance"
Escherichia coli;2015250886;Meropenem;27.22;28.63;29.29;29.72;";other Beta-lactamases*"
Escherichia coli;2015250886;Minocyclin;20;20;19;18;";Tetracycline wild-type"
Escherichia coli;2015250886;Naladixic acid;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015250886;Norfloxacin;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015250886;Sulfameth./Trimethoprim;24.07916743;24.70709861;24.37;24.17;";Sulfameth./Trimethoprim wild-type"
Escherichia coli;2015250886;Tetracycline;9.676222411;7.500574058;6.4;6.4;";Efflux NOT tetB"
Escherichia coli;2015250886;Tobramycin;10.29646484;9.54700547;7.965628563;6.4;";Aminoglycoside multiple mechanisms"
Escherichia coli;2015250886;Piperacillin/Tazobactam;18.77292488;18.85551504;18.87;18.78;";other Beta-lactamases*"
Escherichia coli;2015250900;Amoxicillin clavulanate;14.31363886;14.00205767;12.52631619;12.20499822;";aquired AmpC"
Escherichia coli;2015250900;Ampicillin;16.31774688;16.77652135;15.1679658;14.31418133;";aquired AmpC"
Escherichia coli;2015250900;Ciprofloxacin;30.86008781;32.74827142;35.39990584;35.68925762;";Quinolone wild-type"
Escherichia coli;2015250900;Gentamicin;19.70954196;20.26363018;21.30092398;22.24;";Aminoglycoside wild-type"
Escherichia coli;2015250900;Cefpodoxime;19.62756884;20.76215874;20.26690355;19.33031803;";aquired AmpC"
Escherichia coli;2015250900;Ceftriaxone;26.40021318;27.74349243;28.40201276;29.07618816;";aquired AmpC"
Escherichia coli;2015250900;Cefuroxime;22.57986232;23.84819897;24.37910827;24.82312963;";aquired AmpC"
Escherichia coli;2015250900;Cefepime;30.14155216;31.88404349;32.75206151;33.15538216;";aquired AmpC"
Escherichia coli;2015250900;Cefoxitin;12.1701423;11.23548766;9.439941566;8.815556745;";aquired AmpC"
Escherichia coli;2015250900;Levofloxacin;28.67615954;30.06721557;32.57996852;32.84529786;";Quinolone wild-type"
Escherichia coli;2015250900;Meropenem;27.82600837;31.18563527;31.71749651;31.82114032;";aquired AmpC"
Escherichia coli;2015250900;Minocyclin;17;18;18;18;";Tetracycline wild-type"
Escherichia coli;2015250900;Naladixic acid;23.43811059;24.6027976;24.48615541;24.29;";Quinolone wild-type"
Escherichia coli;2015250900;Norfloxacin;28.62622231;29.8214617;32.8043212;33.01434322;";Quinolone wild-type"
Escherichia coli;2015250900;Sulfameth./Trimethoprim;28.65654188;29.31234146;28.85298397;28.20957037;";Sulfameth./Trimethoprim wild-type"
Escherichia coli;2015250900;Tetracycline;24;24;24;24;";Tetracycline wild-type"
Escherichia coli;2015250900;Tobramycin;18.97881561;19.49596075;19.82881157;20.17;";Aminoglycoside wild-type"
Escherichia coli;2015250900;Piperacillin/Tazobactam;22.17500184;23.30698178;23.72788938;23.94622385;";aquired AmpC"
Escherichia coli;2015250973;Amoxicillin clavulanate;13.37978582;13.36113002;12.72;12.43;";other Beta-lactamases*"
Escherichia coli;2015250973;Ampicillin;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2015250973;Ciprofloxacin;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015250973;Gentamicin;20.79124794;21.41884231;21.84083634;22.14607331;";Aminoglycoside wild-type"
Escherichia coli;2015250973;Cefpodoxime;19.50698001;20.2302318;20.78;19;";other Beta-lactamases*"
Escherichia coli;2015250973;Ceftriaxone;25.97611122;27.76477902;28.43;28.8;";other Beta-lactamases*"
Escherichia coli;2015250973;Cefuroxime;15.92340359;16.74343827;17.2;15.64;";other Beta-lactamases*"
Escherichia coli;2015250973;Cefepime;23.93800894;25.01502401;25.55;23.76;";other Beta-lactamases*"
Escherichia coli;2015250973;Cefoxitin;17.4097882;20.15001398;17.92;17.44;";other Beta-lactamases*"
Escherichia coli;2015250973;Levofloxacin;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015250973;Meropenem;28.90708259;30.24833813;30.78;31.45;";other Beta-lactamases*"
Escherichia coli;2015250973;Minocyclin;9.136978967;8.707297486;6.4;6.4;";tetB / tetM"
Escherichia coli;2015250973;Naladixic acid;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015250973;Norfloxacin;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015250973;Sulfameth./Trimethoprim;23.19555144;23.51130727;23.1;21.43;";Sulfameth./Trimethoprim wild-type"
Escherichia coli;2015250973;Tetracycline;6.4;6.4;6.4;6.4;";tetB / tetM"
Escherichia coli;2015250973;Tobramycin;19.50223552;19.81777002;20.1304409;20.27144779;";Aminoglycoside wild-type"
Escherichia coli;2015250973;Piperacillin/Tazobactam;14.65243558;14.54022322;12.74;12.36;";other Beta-lactamases*"
Escherichia coli;2015251003;Amoxicillin clavulanate;12.51896524;12.20284997;11.56153117;11.24825171;";other Beta-lactamases*"
Escherichia coli;2015251003;Ampicillin;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2015251003;Ciprofloxacin;6.5112;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015251003;Gentamicin;19.42706552;20.02965049;21.00852174;21.40234431;";Aminoglycoside wild-type"
Escherichia coli;2015251003;Cefpodoxime;20.24971705;20.6670505;21.31937318;21.32966272;";other Beta-lactamases*"
Escherichia coli;2015251003;Ceftriaxone;26.08331384;26.76878347;27.58434731;27.8546174;";other Beta-lactamases*"
Escherichia coli;2015251003;Cefuroxime;18.04304396;18.14391712;18.33;16.64;";other Beta-lactamases*"
Escherichia coli;2015251003;Cefepime;22.6736345;22.49191872;22.66073455;22.48577565;";other Beta-lactamases*"
Escherichia coli;2015251003;Cefoxitin;22.79592747;23.19083485;24.3716892;25.00478654;";other Beta-lactamases*"
Escherichia coli;2015251003;Levofloxacin;9.768169471;9.236967297;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015251003;Meropenem;28.05052117;28.73010538;29.3949418;30.01143798;";other Beta-lactamases*"
Escherichia coli;2015251003;Minocyclin;13.91445202;12.72520721;11.68266796;11.03293137;";tetB / tetM"
Escherichia coli;2015251003;Naladixic acid;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015251003;Norfloxacin;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015251003;Sulfameth./Trimethoprim;6.4;6.4;6.4;6.4;";Sulfameth./Trimethoprim non-wild-type"
Escherichia coli;2015251003;Tetracycline;6.4;6.4;6.4;6.4;";tetB / tetM"
Escherichia coli;2015251003;Tobramycin;17.92355535;18.24474175;18.89268313;19.00176056;";Aminoglycoside wild-type"
Escherichia coli;2015251003;Piperacillin/Tazobactam;14.44762795;14.01808658;13.57;12.83;";other Beta-lactamases*"
Escherichia coli;2015251023;Amoxicillin clavulanate;19.84520318;20.26747483;21.30296518;22.154823;";Beta-lactamase wild-type"
Escherichia coli;2015251023;Ampicillin;18.78538132;19.31427945;19.41;18.03;";Beta-lactamase wild-type"
Escherichia coli;2015251023;Ciprofloxacin;30.59927561;34.31;37.87803734;37.83743162;";Quinolone wild-type"
Escherichia coli;2015251023;Gentamicin;18.77476954;20.25839864;21.96312749;23.12545355;";Aminoglycoside wild-type"
Escherichia coli;2015251023;Cefpodoxime;22.88683912;24.05563685;24.69064278;24.9160977;";Beta-lactamase wild-type"
Escherichia coli;2015251023;Ceftriaxone;28.32941223;30.16188919;30.90193516;31.01979968;";Beta-lactamase wild-type"
Escherichia coli;2015251023;Cefuroxime;20.58508825;21.829874;22.56;22.88;";Beta-lactamase wild-type"
Escherichia coli;2015251023;Cefepime;29.71403721;31.28936755;31.90730793;31.89241612;";Beta-lactamase wild-type"
Escherichia coli;2015251023;Cefoxitin;24.487525;25.45207319;26.28992313;27.03514462;";Beta-lactamase wild-type"
Escherichia coli;2015251023;Levofloxacin;29.39376334;31.8;34.70598186;35.27543744;";Quinolone wild-type"
Escherichia coli;2015251023;Meropenem;28.59785817;30.2523483;31.30618785;32.07072625;";Beta-lactamase wild-type"
Escherichia coli;2015251023;Minocyclin;23;20;20;20;";Tetracycline wild-type"
Escherichia coli;2015251023;Naladixic acid;27.28402139;28.23228489;26.3734776;25.19437166;";Quinolone wild-type"
Escherichia coli;2015251023;Norfloxacin;28.34660559;32.06;35.42339922;35.4003975;";Quinolone wild-type"
Escherichia coli;2015251023;Sulfameth./Trimethoprim;19.31080836;19.06970885;16.23;14.08;";Sulfameth./Trimethoprim non-wild-type"
Escherichia coli;2015251023;Tetracycline;8.48257923;8.22;6.4;6.4;";Efflux NOT tetB"
Escherichia coli;2015251023;Tobramycin;17.61161737;18.65353513;19.2908667;19.81952093;";Aminoglycoside wild-type"
Escherichia coli;2015251023;Piperacillin/Tazobactam;21.07857542;22.16180704;22.69;22.91;";Beta-lactamase wild-type"
Escherichia coli;2015251082;Amoxicillin clavulanate;18.55689171;18.64788607;18.89211948;19;";other Beta-lactamases*"
Escherichia coli;2015251082;Ampicillin;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2015251082;Ciprofloxacin;11.66985536;11.46312133;11.26199329;10.92538462;";Quinolone high level resistance"
Escherichia coli;2015251082;Gentamicin;20.02036422;20.57995292;21.83590803;22.79239992;";Aminoglycoside wild-type"
Escherichia coli;2015251082;Cefpodoxime;24.90475357;25.65686112;25.93377825;25.96;";other Beta-lactamases*"
Escherichia coli;2015251082;Ceftriaxone;28.24149035;28.78172174;29.39829164;29.78;";other Beta-lactamases*"
Escherichia coli;2015251082;Cefuroxime;21.61156696;22.24727543;20.48;20.42;";other Beta-lactamases*"
Escherichia coli;2015251082;Cefepime;29.1052592;29.88800677;30.17517345;30.36;";other Beta-lactamases*"
Escherichia coli;2015251082;Cefoxitin;22.06331811;22.91618957;23.9285424;21.73;";other Beta-lactamases*"
Escherichia coli;2015251082;Levofloxacin;12.42024802;12.21052932;11.87695811;11.47176124;";Quinolone high level resistance"
Escherichia coli;2015251082;Meropenem;30.78298128;31.38113265;32.26472426;33;";other Beta-lactamases*"
Escherichia coli;2015251082;Minocyclin;14.94772451;15.16731262;14.43293152;13.81094628;";tetB / tetM"
Escherichia coli;2015251082;Naladixic acid;6.4;6.4;6.4;6.4;";Quinolone high level resistance"
Escherichia coli;2015251082;Norfloxacin;10.2906625;9.988362611;9.556507237;9.232985532;";Quinolone high level resistance"
Escherichia coli;2015251082;Sulfameth./Trimethoprim;24.35873219;23.95674606;23.43;22.98;";Sulfameth./Trimethoprim wild-type"
Escherichia coli;2015251082;Tetracycline;6.4;6.4;6.4;6.4;";tetB / tetM"
Escherichia coli;2015251082;Tobramycin;18.75054308;19.18717304;20.04220967;20.70230072;";Aminoglycoside wild-type"
Escherichia coli;2015251082;Piperacillin/Tazobactam;22.45350794;22.76813877;23.12;23.22;";other Beta-lactamases*"
Escherichia coli;2015251097;Amoxicillin clavulanate;18.1641014;19.18606527;19.73671037;20.54895426;";other Beta-lactamases*"
Escherichia coli;2015251097;Ampicillin;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2015251097;Ciprofloxacin;29.59767234;33.60627102;34.71449815;35.23976103;";Quinolone wild-type"
Escherichia coli;2015251097;Gentamicin;18.96878118;19.73302569;19.93220451;20.13;";Aminoglycoside wild-type"
Escherichia coli;2015251097;Cefpodoxime;21.62258087;22.67741876;23.22779811;24.58357805;";other Beta-lactamases*"
Escherichia coli;2015251097;Ceftriaxone;26.60941737;28.0678408;29.03118575;29.94114733;";other Beta-lactamases*"
Escherichia coli;2015251097;Cefuroxime;19.82164384;21.20762235;21.93414817;22.68356333;";other Beta-lactamases*"
Escherichia coli;2015251097;Cefepime;27.0534353;28.65166445;29.56473314;30.90241845;";other Beta-lactamases*"
Escherichia coli;2015251097;Cefoxitin;20.02404823;21.49655276;23.53019834;24.49511039;";other Beta-lactamases*"
Escherichia coli;2015251097;Levofloxacin;27.11765527;30.97695297;32.26695495;32.84830191;";Quinolone wild-type"
Escherichia coli;2015251097;Meropenem;29.07581804;31.00468455;32.23653409;33.28186885;";other Beta-lactamases*"
Escherichia coli;2015251097;Minocyclin;18;18;18;18;";Tetracycline wild-type"
Escherichia coli;2015251097;Naladixic acid;22.03936174;25.21818533;24.98678455;24.36;";Quinolone wild-type"
Escherichia coli;2015251097;Norfloxacin;26.03982905;29.96777501;30.92984331;31.39752334;";Quinolone wild-type"
Escherichia coli;2015251097;Sulfameth./Trimethoprim;6.4;6.4;6.4;6.4;";Sulfameth./Trimethoprim non-wild-type"
Escherichia coli;2015251097;Tetracycline;6.4;6.4;6.4;6.4;";Efflux NOT tetB"
Escherichia coli;2015251097;Tobramycin;18.14247154;18.55149872;18.85740173;19.3;";Aminoglycoside wild-type"
Escherichia coli;2015251097;Piperacillin/Tazobactam;21.52424314;23.30716614;23.83938663;24.78300525;";other Beta-lactamases*"
Escherichia coli;2015251129;Amoxicillin clavulanate;18.33;18.65;18.87;18.96;";ESBL"
Escherichia coli;2015251129;Ampicillin;6.4;6.4;6.4;6.4;";ESBL"
Escherichia coli;2015251129;Ciprofloxacin;29.73439753;33.76973815;33.89671601;32.99812028;";Quinolone wild-type"
Escherichia coli;2015251129;Gentamicin;19.08589578;19.92919335;21.39106103;21.71240587;";Aminoglycoside wild-type"
Escherichia coli;2015251129;Cefpodoxime;6.4;6.4;6.4;6.4;";ESBL"
Escherichia coli;2015251129;Ceftriaxone;13.81;12.84;10.37;9.93;";ESBL"
Escherichia coli;2015251129;Cefuroxime;6.4;6.4;6.4;6.4;";ESBL"
Escherichia coli;2015251129;Cefepime;18.75;18.04;17.92;17.71;";ESBL"
Escherichia coli;2015251129;Cefoxitin;22.06;23.09;23.84;24.17;";ESBL"
Escherichia coli;2015251129;Levofloxacin;28.02856493;31.14987835;31.37039862;31.65773338;";Quinolone wild-type"
Escherichia coli;2015251129;Meropenem;28.66;29.02;29.62;29.67;";ESBL"
Escherichia coli;2015251129;Minocyclin;23;23;22;22;";Tetracycline wild-type"
Escherichia coli;2015251129;Naladixic acid;23.08989024;24.71955832;23.84972457;23.19594371;";Quinolone wild-type"
Escherichia coli;2015251129;Norfloxacin;26.82153145;31.35703517;31.41036398;31.03436348;";Quinolone wild-type"
Escherichia coli;2015251129;Sulfameth./Trimethoprim;6.4;6.4;6.4;6.4;";Sulfameth./Trimethoprim non-wild-type"
Escherichia coli;2015251129;Tetracycline;22;23;22;22;";Tetracycline wild-type"
Escherichia coli;2015251129;Tobramycin;18.54489201;19.06995358;19.95213388;20.34301006;";Aminoglycoside wild-type"
Escherichia coli;2015251129;Piperacillin/Tazobactam;21.41762474;21.7500686;21.94986892;22.03;";ESBL"
Escherichia coli;2015251159;Amoxicillin clavulanate;20.99068063;21.17893098;21.30136321;21.63369025;";Beta-lactamase wild-type"
Escherichia coli;2015251159;Ampicillin;18.53836532;18.66691409;18.75999393;19.09648846;";Beta-lactamase wild-type"
Escherichia coli;2015251159;Ciprofloxacin;28.99070399;32.54336911;34.09136164;34.85201363;";Quinolone wild-type"
Escherichia coli;2015251159;Gentamicin;20.13016513;20.58266913;21.84699006;22.59;";Aminoglycoside wild-type"
Escherichia coli;2015251159;Cefpodoxime;23.72371503;24.46430252;24.77291567;25.22712142;";Beta-lactamase wild-type"
Escherichia coli;2015251159;Ceftriaxone;28.14622268;29.05635312;30.10527655;30.47768713;";Beta-lactamase wild-type"
Escherichia coli;2015251159;Cefuroxime;21.32250556;21.74707932;22.4630851;22.78461363;";Beta-lactamase wild-type"
Escherichia coli;2015251159;Cefepime;28.80980679;29.95945172;31.05266828;31.50930332;";Beta-lactamase wild-type"
Escherichia coli;2015251159;Cefoxitin;22.78925356;23.75128553;24.45734189;24.90828231;";Beta-lactamase wild-type"
Escherichia coli;2015251159;Levofloxacin;26.90596195;30.11783712;32.1203584;32.4959174;";Quinolone wild-type"
Escherichia coli;2015251159;Meropenem;28.67459455;29.79255487;30.1864895;30.95838153;";Beta-lactamase wild-type"
Escherichia coli;2015251159;Minocyclin;23;22;22;22;";Tetracycline wild-type"
Escherichia coli;2015251159;Naladixic acid;22.29191148;24.71830591;25.45113518;25.43;";Quinolone wild-type"
Escherichia coli;2015251159;Norfloxacin;25.7621792;28.46952213;30.51649285;31.55685111;";Quinolone wild-type"
Escherichia coli;2015251159;Sulfameth./Trimethoprim;27.03695328;27.53816506;27.64220441;27.7620194;";Sulfameth./Trimethoprim wild-type"
Escherichia coli;2015251159;Tetracycline;22;22;22;22;";Tetracycline wild-type"
Escherichia coli;2015251159;Tobramycin;19.60783147;19.84157796;20.34068279;20.67;";Aminoglycoside wild-type"
Escherichia coli;2015251159;Piperacillin/Tazobactam;22.57413686;22.97979786;23.33938248;23.75674483;";Beta-lactamase wild-type"
Escherichia coli;2015251181;Amoxicillin clavulanate;18.32433453;18.54309712;18.89278069;18.9644426;";other Beta-lactamases*"
Escherichia coli;2015251181;Ampicillin;6.4;6.4;6.4;6.4;";other Beta-lactamases*"
Escherichia coli;2015251181;Ciprofloxacin;28.81416423;31.09835833;36.09574854;37.76143299;";Quinolone wild-type"
Escherichia coli;2015251181;Gentamicin;19.62201249;20.89124034;22.48537641;22.67;";Aminoglycoside wild-type"
Escherichia coli;2015251181;Cefpodoxime;23.41262815;23.94971328;24.4870718;24.68953578;";other Beta-lactamases*"
Escherichia coli;2015251181;Ceftriaxone;27.91174609;28.78621194;29.59894327;29.87288524;";other Beta-lactamases*"
